Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
PHM,"PulteGroup, Inc.",77.38,3.1320805,2.35,Buy,2127776,164647306.88,17273090142,6.66695386,11.6609,6524,Consumer Durables,Homebuilding,79.145,71.5,1.1060902,79.145,59.19,31.1303169,162.12737127,79.145,49.12,57.91836735,79.145,35.99,79.145,0.00651,2354454.3,2761500.9,2948979.1,2894711.23333333,1094553000,1326854000,1094553000,1326854000,-0.38619979,3.1320805,United States,0.26506408,3.98173443,7.01754386,0.61,0.16,0.8270871,33.72066954,-38.58057548,16.06604581,3611945000,30.28896672,5.09468974,14297400000,48.33943867,11.0145,2.35,-38.99133873,28.25896763,11.6065,42.27662209,2.473604,76.46399325,75.13559054,73.72099396,65.44736072,-41.37958336,3.55850131,6.56176579,-28.63265902,289.78472144,9.56829667,29.72075597,29.64903276,28.07972554,4823380000,1031638999.9999998,-30.98338272,11.14021064,24.12231984,81.80031583,1128649000,34.77519255,2601141000,-39.56689906,17.39772818,28.83797298,16.02773924,16.12624188,21.20992705,21.29183685,1.96043757,1.86706488,16.03543078,1.05220741,1.1260417,0.41253036,2023-04-25,61.53400068,64.06956265,,,19.14394718,32.13634671,25.65693142,16.52999573,2487583.53770693,-30.85709457,12.17292553,15.51866159,221723934.72,76.366,76.925,73.264,64.0588,10.81347938,14831042000,0.23334549,12.66158928,-0.92829648,12806767000,2455503000,-9.80112191,-2.35582441,5882417000,5567233000,16228995000,223224000,2023-07-25,3.18666667,1.94015519,2.31467274,76.59,75.38160003,66.76724138,-0.80758877,79.36949467,75.585,70.9648,54.47055,21.31421149,-144115000,71.01469217,76.32283046,11.0682
LPLA,LPL Financial Holdings Inc.,221.15,-1.63241704,-3.67,Buy,563565,124632399.75,17176363613,16.99284633,13.2371,6900,Finance,Investment Banks/Brokers,226.865,195.59,0.69998085,226.865,179,11.87272359,234.82210447,257.645,179,-2.30595927,271.56,169.675,271.56,15.3825,588652.4,733562.16666667,808621.1,950467.11111111,3142778000,2387640000,3137270000,2382655000,1.71089546,-1.63241704,United States,1.40329686,,0,1,0.3,0.54261816,47.05152468,5.08008059,102.08419477,1840286000,86.23907154,9.708306,16876400000.000002,84.93725337,10.4042,4.49,7.40102398,158.44108319,13.0143,129.19359668,3.947085,220.71433272,213.36963477,210.37488619,209.77500288,561.66396621,19.08686667,16.63682553,-18.87703911,-98.32610564,1940.14436576,33.74743702,36.20225659,30.50899966,2902558000,940926000,5.08325795,56.21981408,40.92592158,71.39709993,689696000,83.90183227,845702000,6.20592826,153.38258165,126.47944999,9.83280092,11.7373643,14.39265419,17.19445091,8.08547977,7.90002283,11.87403875,1.97546311,2.09005273,,2023-04-27,63.34609919,62.68817767,,,12.40580325,53.50602441,21.10067086,11.39767357,1246496.37681159,3.62787038,17.04701521,10.81901436,76988257.8212,221.102,217.642,207.92266667,210.1459,17.0418791,9167805000,-5.01239175,17.93920779,-3.34482357,,3077336000,4.37365011,4.14010713,7484028000,6974872000,8600825000,77668400,2023-07-27,2.29791469,2.54024551,2.41605225,222.79,211.64857104,2.71236821,0.95868523,21.88602293,212.208,202.5674,220.9592,15.44484039,-79833000,208.07579799,217.95951133,10.5976
CMS,CMS Energy Corporation,58.85,-0.75885329,-0.45,Sell,1798444,105838429.4,17163962683.999998,25.23476695,2.3353,9073,Utilities,Electric Utilities,61.59,57.715,0.60548544,63.03,56.215,-5.03469421,20.89153657,65.56,56.215,-9.40578818,71.19,52.41,73.76,3.41,1722721.5,2140374.96666667,2225033.43333333,2141137.25555556,182000000,598000000,182000000,598000000,0.17021277,-0.75885329,United States,2.04576271,1.01597553,5.74712644,1.84,0.4875,3.313509,3.98230088,17.6366843,-16.72908864,2216000000,-3.35804623,14.37092179,32555900000,-38.75609389,2.8517,0.7,20.28784463,-41.87683284,2.3321,-49.76953563,0.669243,59.32778757,59.48933238,59.58005441,60.31581913,-491.05058366,-17.67100977,-15.08347049,194.41964286,126.20320856,-175.91397849,19.03210796,17.68163649,6.57980456,1636000000,456000000,21.6,-22.44897959,-4.26479949,37.77586755,13886000000,-38.13747228,837000000,19.29824561,-41.37931034,-49.11242604,9.69055375,8.08840818,14.23918101,12.72043264,2.52437079,2.50387175,,2.01470962,1.98540019,0.76920462,2023-04-27,40.87415599,45.01494163,,,2.28852743,9.87512559,3.52134302,17.28748806,947426.43006723,0.26338894,-3.79106992,10.61118336,290134430.648,59.64,59.305,59.309,60.2463,9.04253469,31386000000,0.10525309,9.20668058,14.69247381,2989000000,14484000000,1.0041841,16.1228253,23758000000,23734000000,8596000000,291656000,2023-07-27,2.0478403,1.66965267,1.79582691,58.74,59.7545943,-7.32283465,0.7360493,-11.33042037,59.733,59.8204,60.38165,8.7585234,-546000000,59.80299948,59.4062727,2.8566
EXAS,Exact Sciences Corporation,94.91,4.79187369,4.34,Strong Buy,1220103,115799975.72999997,17120641716.999998,,-2.9167,6400,Health Technology,Medical Specialties,99.005,88.15,1.6031023,99.005,61.31,44.48165626,52.0506248,99.005,59.48,56.87603306,99.005,29.27,159.54,0.22,1053226.9,1735472.06666667,1822059.78333333,1878890.14444444,632057000,698647000,242493000,421365000,1.07561235,4.79187369,United States,0.84210134,2.97093267,,0,0,,24.53359029,66.31622244,86.22802828,-216400000,54.67607215,,13985400000,-1.71168839,-3.5356,-0.42,42.2852377,59.97686524,-2.9167,32.46816393,-0.476911,93.12659475,91.63032557,89.42808301,76.7756369,-88.58695898,-20.02491029,-12.5794602,-274.76726498,69.53857567,11.14706732,67.7661196,68.53503248,16.40989377,1412435000,422656000,10.37450807,29.16885689,18.25138592,46.55068414,1876253000,-4.68096537,-623506000,41.95389252,59.01833235,30.67864416,-29.91470912,-23.48558604,-29.79039754,-20.18632298,5.54913714,5.58185436,,7.70329146,8.0303421,2.63313316,2023-05-09,60.45434755,61.40550809,18.87549603,17.57096536,-8.07699026,-16.36246443,-9.20125037,17.94999341,325668.59375,8.94311883,23.81543495,18.82591148,178597288.324,92.872,93.5255,90.04016667,74.29615,-6.71520421,6304328000,-5.84121509,-2.86893057,2.36016374,1091384000,2574900000,4.77844906,7.28647184,3652260000,3246620000,2084279000,180388000,2023-07-26,4.96764996,3.14993363,2.76213292,93.73333333,92.4851298,87.79184804,1.07561235,112.61200717,92.96925,83.5913,60.643425,-23.73065934,0,85.0517962,93.04014255,-3.5356
ATO,Atmos Energy Corporation,117.58,0.23015941,0.27,Strong Buy,818938,96290730.04,16988819344,20.20205491,5.8259,4791,Utilities,Gas Distributors,119.625,114.3,0.6596968,119.72,110.79,1.30093909,26.90771722,121.44,105.78,2.4930265,121.92,97.71,122.955,5.083359,632887.6,971943.33333333,908867.23333333,906263.61111111,51554000,95175000,51554000,95175000,1.0658415,0.23015941,United States,0.64228097,0.96415893,8.8,2.72,0.74,2.5174348,5.32634357,22.20626447,10.1154085,1572575000,13.0833944,14.9107377,22637800000,9.46766354,5.6077,2.48,29.69386689,4.90597929,5.8202,8.23245002,1.005467,117.39605529,116.7653415,116.53794729,115.32818307,51.9667194,-34.91085194,12.27149899,443.4845738,2762.37931082,141.32298235,30.30205666,30.30804513,4.5503405,1273190000,531729000.00000006,28.21273907,10.38248757,14.16857323,45.96625323,6459434000,16.3572887,773890000,31.56724686,10.05612737,14.39473786,18.41866385,18.1685564,21.91946901,21.99396193,1.75883445,1.66469022,30.22802523,3.70943181,3.86450116,0.79931842,2023-05-03,55.94807425,54.03934947,,,3.89460546,8.64291389,5.26503464,23.30665681,876990.60738885,3.83852119,-6.59745099,18.96231033,143917721.22,117.664,116.916,116.20766667,114.8192,10.15940165,21311861000,-8.79177371,0.19142366,10.66926349,1073106000,6554609000,-25.11824426,-17.64530942,13522023000,11106656000,4201662000.000001,144487000,2023-08-02,0.61529862,1.43784177,1.39095301,117.43336667,116.83208201,4.66441161,1.51083484,4.33007986,116.849,116.3144,113.0691,20.46586368,-375914000,116.12963413,117.09411049,5.6185
TER,"Teradyne, Inc.",109.42,2.89637013,3.08,Strong Buy,1142533,125015960.86,16964340542.999996,28.79776819,4.055,6500,Electronic Technology,Electronic Production Equipment,112.565,105.04,1.4857712,112.565,88.54,5.61776062,175.27044025,112.565,88.54,15.06993375,112.565,67.81,168.91,0.3125,1670610.4,1863633.26666667,1717011.73333333,1665525.06666667,894385000,742103000,854773000,649208000,-1.71562023,2.89637013,United States,0.0490622,3.36252651,10,0.44,0.11,0.40212026,-27.40918095,-37.93897555,-48.13319659,848678000,-34.49577341,19.25631811,17257800000,-23.70731001,4.2154,0.55,-51.7622203,-45.53832809,3.7996,-29.43579839,0.656903,108.38476377,107.40150734,106.0850704,101.71992288,-57.06837396,13.14424967,14.23031324,-114.85503108,39.4914744,-53.88309969,59.50591386,59.0080304,-14.61178221,1877289000,352630000,-17.31752668,-21.76764349,-18.80975467,45.33008022,-621927000,-29.47873474,715501000,-51.52030458,-48.41472753,-34.80637995,22.67980096,21.12823608,26.90739871,24.49632969,6.95271367,6.94388916,42.40804972,6.03479831,5.88700697,2.80200671,2023-04-26,55.37679464,56.23835368,13.96576131,14.53325662,18.22233657,25.8775295,24.88498918,-14.80163689,485352.92307692,-15.80048798,-18.45175212,-17.98462512,154401634.671,108.486,108.709,106.5565,101.94195,-8.08975108,3383407000,-3.36579601,-6.25484532,-28.00721634,2111976000,120176000,-9.56390864,-29.44602306,1049958000.0000002,933945000,3154794000,155039000,2023-07-25,2.90970528,2.24668826,2.09544076,108.46666667,108.73872143,23.15137873,-2.09377237,21.17386489,108.65025,101.1721,95.623825,25.10798679,-69711000,104.20077013,108.39253449,4.5161
EXPE,"Expedia Group, Inc.",114.33,2.18984626,2.45,Strong Buy,2350859,268773709.46999997,16935030910.000002,58.30783354,2.0697,16500,Consumer Services,Other Consumer Services,114.87,103.445,1.6682122,114.87,87.94,26.48523067,-9.57051333,124.95,87.94,16.69303394,124.95,82.39,217.72,5.898,2130776.9,2725390.1,2601996.03333333,2576303.08888889,5899000000,8431000000,5851000000,8387000000,4.5159521,2.18984626,United States,3.57423581,0.82986586,,0,0,,82.13953488,-78.28746177,14.51612903,1967000000,55.12618297,8.39350834,14369800000,221.13554133,2.1762,-0.2,-185.71428571,-21.89182261,1.9608,68.81618597,2.356533,111.78438647,108.27759376,106.41051889,101.84605706,-9.65853659,23.81074826,23.7275511,967.65578635,3.13932981,-26.63766633,79.00917117,79.41736324,47.2053657,9218000000,2059000000,2.59093174,22.48661511,32.96383539,61.76438869,-1883000000,2833.33333333,352000000,-181.92090395,-18.85245902,-29.7008547,3.01705666,2.72283373,9.99400017,9.76578664,7.67612693,9.33655195,6.08046579,1.44274563,1.5850683,0.82986586,2023-05-04,68.45033703,64.35729905,10.12256793,10.16303898,1.32760325,16.8286445,3.55157338,35.69434752,707090.90909091,1.79526356,18.49710983,25.8514738,141629031.584,111.908,109.735,106.59983333,99.8214,0.06033043,24986000000,15.88516303,1.66415755,-26.2743333,12126000000,6548000000,-0.06105006,-18.84991944,17833000000,21696000000,11667000000,148124000,2023-08-03,3.25393258,2.43503752,2.74137331,113.48333333,108.43625521,28.99695363,4.47774833,20.44879899,108.778,101.2422,99.218125,5.66912191,0,103.87840857,110.3635189,2.2467
ARES,Ares Management Corporation,93.72,-1.22259696,-1.16,Buy,569030,53329491.6,16727269832,86.72156935,1.1242,2550,Finance,Investment Managers,97.34,90.29,1.7813838,97.34,77.97,15.84672435,341.03529412,97.34,71.36,28.9133425,97.34,57.1501,97.34,10.72,740980,1151917.86666667,1058281.46666667,1077990.04444444,1114628000,1027183000,1114628000,1027183000,-2.72963155,-1.22259696,United States,8.13329169,,29.78723404,2.44,0.77,3.2863848,-28.8472777,-29.47730489,41.7537574,808342000,-21.54365491,39.83220077,30404500000,-59.28375169,0.8743,0.71,-17.45212323,104.24392254,1.0807,-47.1307666,0.85694,94.49457244,93.2520337,91.94279001,85.87847505,-70.2409078,10.51168303,25.23116015,-22.48633489,224.03096102,-60.69158245,71.56733186,72.65170671,-6.21667295,2242606000,660288000,-11.90945039,16.47961614,-7.08137008,47.04310457,12554552000,-60.72692744,153445000,-22.16968719,109.86092057,-46.75907183,4.89682505,6.20770656,12.75459453,14.4449082,10.46049856,10.1675277,20.64551292,5.20910243,5.24925859,,2023-04-28,47.18816972,54.88759758,,,0.92843938,11.88792432,1.36123984,-27.27018895,1228847.45098039,-17.19770201,11.70393843,-26.26930556,144977974.528,94.914,94.552,92.107,84.7659,1.76864379,21928582000,-0.6148725,3.77346713,6.71791748,,13581735000,1.85359614,7.08472892,17159220000.000002,17342469000,3133561000,181970911,2023-08-01,1.31340096,1.77748443,1.60856647,94.08333333,93.98496526,34.96543779,-2.2630097,53.63934426,93.944,88.4262,79.14595,18.3418518,-836364000,89.70112869,94.35538678,0.8743
MGM,MGM Resorts International,45.5,5.592945,2.41,Strong Buy,5868338,267009379,16552857788,9.71640899,4.7407,46000,Consumer Services,Casinos/Gaming,45.51,41.095,1.5076005,46.365,38.68,5.05656892,54.4991511,46.365,37.48,17.05685619,46.365,27.79,100.5,1.81,3381033.9,4207757.63333333,4370351.25,4378366.5,5911893000,4505318000,5911893000,4505318000,3.59744991,5.592945,United States,6.65753324,2.19063593,0,0.01,,0,15.82251812,39.62399143,34.0512839,2393860000,3.20675324,18.6559894,44902000000,44.60881817,3.4897,0.44,80.45474421,2129.67213115,4.6828,52.23172199,0.52803,43.71964622,42.85260484,42.67137115,41.91582694,12.2516304,7.63098187,8.81607796,390.31322707,76.84031887,-9.51551093,22.79531837,25.23297682,-14.47500529,2992452000,1673000000,426.47147676,52.66325752,-14.30387757,59.85408254,27714866000,22.54394289,1441205000,76.33094636,1833.59010444,29.92524459,10.97853092,13.68758939,-13.06540438,-10.69355667,3.56998545,3.4526142,13.79395372,1.21608571,1.43143805,2.14537831,2023-05-01,71.87373791,64.156871,,,4.71166412,39.09765555,6.01768159,35.61255312,285380.10869565,7.82469651,35.699954,29.94267685,296859256.402,43.394,43.045,42.10533333,42.8711,17.19837596,43542229000,-15.74306325,12.65775774,37.6086353,6231104000,32220184000,-5.46600256,35.72392546,46309443000,38310468000,13127485000,363799000,2023-08-02,5.60704356,2.24034689,3.29013257,44.72333333,43.05398591,34.09961686,3.76282782,53.6643026,42.944,42.4226,39.33635,11.45582446,-4048000,42.53335386,43.26825052,3.522
NTAP,"NetApp, Inc.",77.8,2.03278689,1.55,Strong Buy,1974755,153635939,16527121745,13.4362641,5.8801,12000,Electronic Technology,Computer Peripherals,77.855,69.71,1.0744871,77.855,60.92,18.97843707,-1.89155107,77.855,59.73,20.62015504,79.09,58.08,152.75,1.078125,1792012.3,2476730.83333333,2206871.06666667,2144002.4,3077000000,3077000000,2316000000,2316000000,1.83246073,2.03278689,United States,2.31578947,1.33141044,0,2,0.5,2.570694,-0.27416038,19.46107784,7.83783784,1455000000,0,11.08874347,13254100000,41.52797126,5.7909,1.54,280.39083558,-0.61619718,5.7903,41.34059121,1.083792,76.59812483,74.31612148,72.93938642,68.61078617,-11.87817259,13.65423942,13.65423942,-38.55799373,-42.85714286,-11.87817259,65.72282523,65.72282523,-0.85429521,4178000000,1066000000,7.89473684,-1.93192272,-0.76009501,68.80521461,-393000000,35.96584845,1274000000,276.92307692,-5.40540541,35.96584845,20.0408998,20.0408998,18.15321693,18.15321693,14.23089164,14.23089164,19.45,2.65574957,2.692465,1.283242,2023-05-31,79.53686901,72.34059021,15.03854019,15.03854019,12.84015319,127.59138708,35.01442902,0.50592885,529750,3.81578947,-6.18311534,0.56953014,211197200.75199997,76.504,75.903,72.85033333,66.79,-2.07460602,9818000000,1.11225541,-2.07460602,-8.70748299,4616000000,2684000000,-0.22304833,-8.70748299,8659000000,8659000000,6357000000,212431000,2023-08-23,2.67044705,1.59068113,1.87963876,77.16166667,74.13794962,28.80794702,1.89914866,20.0802593,74.3455,69.4036,66.28715,16.76891616,-432000000,70.9143245,75.83696944,5.871
FOX,Fox Corporation,31.61,-0.97117794,-0.31,Neutral,1305704,41273303.44,16513921198,14.94421331,2.1213,10600,Consumer Services,Broadcasting,32.36,30.49,0.6002876,32.36,27.79,1.54192098,-19.97468354,34.42,27.79,4.87723955,34.42,26.35,42.14,19.13,832000.6,1436676.86666667,1293465.2,1221540.08888889,5200000000,4146000000,5200000000,4146000000,-0.87801819,-0.97117794,United States,0.80677467,1.7544298,4.34782609,0.48,0,1.5817779,-4.17618271,57.30550285,2.85359801,3210000000,11.34235172,6.49686019,20653500000,-41.49554436,2.114,0.94,-117.97362942,-120.60871295,2.1152,5.96663494,0.713908,31.82275356,31.42871162,31.14402786,30.65879848,-26.82134571,11.28524402,12.65254124,343.27868852,-3.44827586,36.54124457,32.1597252,32.72763846,-1.70603675,4494000000,1251000000,28.43942505,4.33694746,9.85820392,28.2235583,4071000000,-43.95348837,1205000000,-117.25239617,-119.08127208,1.5625,8.62315729,7.84497787,18.41992271,18.79442135,1.53497495,1.57078626,8.72750927,1.10425171,1.28937312,1.64379827,2023-05-09,48.01693107,55.78453186,,,5.26884626,10.94224924,6.52483061,8.2500581,1318301.88679245,-11.31378936,18.20549928,7.83023643,131938788.117,31.926,31.894,30.991,30.8303,-3.23213818,22396000000,-3.15662025,1.72601744,-8.68433507,7723000000,8217000000,0,6.79750455,10622000000,11941000000,13974000000,504638000,2023-08-02,2.47191011,1.64127776,1.75908924,31.56,31.42716753,11.14627286,-0.53492763,2.19851277,31.5345,30.2616,30.087525,11.25117339,-307000000,30.84984686,31.75623191,2.129
PTC,PTC Inc.,139.1,1.34790528,1.85,Neutral,436084,60659284.4,16462968378.000002,52.23236078,2.6856,6503,Technology Services,Packaged Software,144.56,135.75,1.1312317,144.56,120.62,10.38806444,43.49081906,144.56,115.445,8.62095893,144.56,97.97,153.73,1.562508,655485.5,855782.16666667,782903.21666667,744513.76666667,272882000,321177000,272882000,321177000,-2.2487702,1.34790528,United States,0.8414935,0.70563562,,0,0,,18.89132034,22.10955669,-10.93237015,609455000,6.14409842,29.96303481,17062800000,-34.27975777,2.648,1.16,-15.54535381,-29.9132948,2.6631,-34.16153675,1.002802,138.77361551,139.19001142,138.1608043,132.12264598,22.26920065,22.21225678,25.88378005,21.90023139,40.29137215,30.65912814,78.22687805,77.58194381,7.51680753,1512397000,418019000,15.44488448,3.61367242,4.85647866,41.44376747,1798153000,-34.35397328,313081000,-15.36749517,-29.18743519,-34.18570827,16.19373035,15.964296,25.69538733,24.40330757,7.11677497,6.53564983,32.33420118,8.36931352,8.50660037,0.70563562,2023-04-26,47.50850929,51.71905803,17.52515198,18.4422969,5.91586009,13.72520348,7.75907971,6.9826728,297300.78425342,16.37032903,7.31433593,5.27959763,110877942.873,138.492,139.61,138.91233333,130.0018,3.98681326,6299620000,31.35786982,43.87545755,-6.55638943,1124110000,2119330000,36.63497066,44.2176306,2391234000,3781086000,1933347000,118353000,2023-07-26,2.75552943,1.65449824,2.07316417,138.34333333,140.78244074,14.72164948,-2.04225352,30.32886724,140.5825,135.0292,125.8917,20.50295933,0,135.95203831,139.38475697,2.6715
RS,Reliance Steel & Aluminum Co.,279.39,1.32371074,3.65,Strong Buy,340370,95095974.3,16426229149.999998,10.00902779,28.322,14500,Non-Energy Minerals,Steel,282.06,245.2596,0.81476825,282.06,229.12,12.28147731,213.1472764,282.06,208.04,32.61973703,282.06,168.245,282.06,2.333357,288815.9,395578.16666667,377423.3,440432.31111111,1173400000,816200000,1173400000,816200000,2.87197614,1.32371074,United States,0.18610888,4.83094115,27.27272727,3.5,1,1.4316903,25.85283209,11.33281674,-25.86429309,2546600000,0.90339964,6.67000281,15844400000,36.22387428,29.9228,6.37,9.52818627,-22.79451463,27.9138,6.53593524,6.56968,274.67445006,263.83377029,259.58041053,245.93296307,215.70717839,10.43641703,10.42867097,-60.68936645,-16.48384228,120.10230179,29.43377386,29.37380714,17.62869416,5011100000,1164900000,9.03219768,-12.28162651,3.34022552,84.84256744,550900000,30.22646851,1840100000,9.30099857,-26.79151538,1.82700371,10.8082232,10.29961526,14.73303965,13.96225272,2.31742242,2.23794984,9.66372546,1.00779813,1.00916817,2.79956941,2023-04-27,85.92496887,75.66231205,,,16.7334403,24.4995316,20.01683868,20.80208326,1174137.93103448,9.81776892,-11.60328147,4.85238903,58234135.4612,274.196,270.282,254.89,249.5316,8.99119128,10203200000,-1.8300075,0.87995096,-0.14988491,4712100000,1367100000,-26.7088404,-26.57500403,3297500000,2848800000,17025000000,58793200,2023-07-27,2.89278809,1.97649646,2.44696863,278.52666667,261.6035567,37.44096812,3.11877168,59.56936433,262.4275,250.4194,226.2826,13.58235633,-217100000,254.58578011,270.42881951,30.3852
IEX,IDEX Corporation,216.97,3.32888847,6.99,Buy,624005,135390364.85,16397805143.000002,28.07510158,7.7643,8868,Producer Manufacturing,Industrial Machinery,217.4,201.54,0.903337,223.35,196.85,-1.39071945,57.22463768,240.15,196.85,-8.13751641,246.23,177.26,246.23,1.901273,485579.9,514977.06666667,490562.5,432809.21111111,430200000,513900000,430200000,510700000,0.79438818,3.32888847,United States,0.4929704,3.09920716,11.11111111,2.4,0,1.1798866,20.10568032,4.2766151,5.81717452,921400000,15.07229797,18.96690378,18613500000,31.31323437,7.7224,2.09,7.53736572,0.51296044,7.7282,23.92085177,2.116641,212.83182629,209.92236859,209.41099381,213.15619793,-0.64961429,15.38074735,16.69922471,-17.65105227,90.72327044,18.55206561,50.10842578,45.02167145,17.10613294,1594400000,382500000,8.11192764,11.67883212,14.92542314,58.21756818,1078000000,30.59635069,586900000,7.53846154,-0.14285714,23.06575743,18.44495427,17.90794213,24.81221911,24.19876686,5.39794044,5.08517677,30.10057211,5.02656218,5.18235017,2.08761943,2023-04-26,70.01770943,62.34302036,4.92787328,,11.00988018,19.1475474,13.05896232,15.08608218,358806.94632386,4.28025163,12.55491945,14.39781051,75407789.05160001,212.154,211.622,207.653,214.6877,12.0942813,5658000000,2.65062864,13.16679001,21.94728349,1524500000,1591900000,0.31507972,21.89127106,2472300000,2428500000,3181900000,75576400,2023-07-26,3.37619048,1.58235987,1.75922656,214.68,209.49012875,-5.46793308,1.41154475,16.144746,209.2695,207.3566,219.2737,22.85574751,-177400000,210.10231151,211.49810167,7.753
LW,"Lamb Weston Holdings, Inc.",112.24,-0.33741787,-0.38,Sell,1045851,117386316.24,16353836611,29.95702885,3.7638,8000,Consumer Non-Durables,Food: Specialty/Candy,116,111.515,0.3838543,116,107.08,4.64292374,59.86326734,116,95.17,14.0766338,116,71.51,116,28.75,919760.7,1179041.7,1138848.86666667,1272772.21111111,525000000,675000000,525000000,675000000,-2.35754676,-0.33741787,United States,4.54071069,2.59133733,3.22580645,0.96,0.28,0.99786174,-3.42205323,5.29510961,73.05986696,998900000,69.21904117,18.94537653,17047800000,-36.26180337,1.377,1.43,69.59326788,65.05596506,3.7467,133.74508703,1.04728,113.30780843,113.67202972,113.29218381,107.77116208,-68.4729064,3.12278904,1.61162868,-317.31843575,-43.378119,-2.51572327,20.29812877,27.17725836,0,832000000,397800000,4.24528302,80,68.45836556,43.68459838,2570700000,-36.78414097,200900000,69.83511154,64.25891182,131.27133106,4.90131499,11.27308268,10.92244261,16.64240559,44.85598846,22.57232838,209.70776774,3.37971053,3.99517334,1.56674416,2023-04-06,32.3619452,43.72704034,0.39522799,,11.80004571,97.93153283,15.55970149,11.65926612,512362.5,-1.79396788,31.26701571,21.64014874,142422891.62399998,113.738,113.96,113.31833333,107.9167,-1.6534423,5087300000,11.32921919,24.0562817,-1.0981017,2117900000,3245700000,17.35970495,17.92254033,3779300000,4372500000,4098899999.999999,145704000,2023-07-26,1.61434178,1.32225568,1.40521586,112.76333333,114.07859349,25.81549154,-1.51794332,49.15614618,114.1085,112.9016,97.991,15.17634337,-138400000,112.0205168,113.70193731,1.3808
