Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
NTRA,"Natera, Inc.",48.31,3.02836426,1.42,Sell,980912,47387858.72,5521914760,,-5.3468,3018,Health Technology,Medical Specialties,53.51,46.19,1.093889,56.06,46.19,-6.28516004,138.56790123,59.75,38.2,27.13157895,59.75,34.002,129.09,6.52,986967.3,1039341.56666667,1051620.7,1198060.02222222,898392000,812012000,466091000,403154000,-0.71927661,3.02836426,United States,0.68483168,3.88174685,,0,0,,-18.97910357,3.46406886,1.07397017,-509163000,2.42928867,,5838820000,-6.86504127,-5.5666,-1.23,10.37307974,15.50927522,-5.3468,9.13756479,-1.084089,48.02233353,49.3333761,49.6810274,49.73967174,-24.86405894,-57.27973646,-47.21292397,0.52101692,39.95159478,7.20046566,44.37408409,42.25178459,18.52944625,363966000,93632000,4.08181414,2.98510746,17.34398351,37.19511345,-366479000,-16.12898439,-547799000,3.95306264,1.19629135,0.05800995,-66.78667483,-62.93070767,-64.83000944,-62.47786183,7.61569359,8.41776949,,6.2216914,5.79610213,3.74192783,2023-05-09,43.96172451,44.70571571,37.44413098,36.67786298,-44.337832,-91.56464706,-57.58193027,31.13355055,271776.67329357,11.27906763,24.53112042,30.05261478,104228564.74,47.82,48.891,49.39033333,51.6577,12.95090868,1318880000,-6.76341343,15.21983744,12.33152248,1129468000,445533000,-0.15373617,10.42339464,708808000,668307000,820222000,114302000,2023-08-03,5.29588336,3.71652858,3.56273326,48.02,50.06199492,18.81455976,-0.65803002,22.24190283,49.905,50.2744,46.657325,-62.82020407,0,50.06972438,48.68405733,-5.5666
AM,Antero Midstream Corporation,11.51,0.08695652,0.01,Strong Buy,1988224,22884458.24,5520842845,16.65942973,0.6942,586,Industrial Services,Oil & Gas Pipelines,11.67,10.68,0.84480554,11.67,9.69,9.41064639,-39.54831933,11.67,9.56,2.76785714,11.67,8.8,22.87,1.69,2082208.8,2219885.6,2543681.9,2485106.94444444,0,0,0,0,-0.77586207,0.08695652,United States,1.53130062,1.02281254,-8.39694656,0.9,0.225,7.8192873,0.02594368,3.02870593,15.0118811,770393000,4.72689061,11.49045078,8381830000,-1.73887842,0.6781,0.18,4.42374854,7.8125,0.6909,1.11224938,0.190601,11.47734563,11.19043084,11.06059328,10.73442807,-61.42931727,18.56888913,21.64696828,226.06162283,39.20933892,-49.24706599,61.34787318,60.67944178,-3.81193102,607747000,166362000,4.21529383,12.31948148,0.62448863,60.15606987,3331320000,-1.62084573,326242000,4.48588649,8.07971014,1.36891559,32.93188258,32.2504631,54.65625338,54.3659083,2.51217894,2.5324031,24.81469597,5.37162937,5.58039059,1.02281254,2023-04-26,66.44331941,64.24129013,,,5.86213467,15.00230642,6.10478478,2.24827996,1690540.9556314,6.91379171,17.35440953,7.10069307,322986440.37600005,11.524,11.362,10.961,10.5914,4.68699203,5770527000,-2.28887307,3.4034549,7.63300896,98414000,3331320000,-0.89138608,6.32379075,3713383000,3595043000,990657000,479656000,2023-07-26,1.13537118,1.72074973,1.51065077,11.51333333,11.13266005,6.97026022,-0.6044905,22.05726405,11.148,10.7946,10.5938,43.9887519,-433375000,10.89912819,11.37302536,0.681
TDC,Teradata Corporation,54.56,2.51785043,1.34,Buy,721879,39385718.24,5516016056.000001,154.03726708,0.3648,7000,Technology Services,Packaged Software,54.58,49.21,0.91354066,54.58,37.67,36.4,29.99761735,54.58,32.3339,65.08320726,54.58,28.65,80.97,11.11,728027.2,935711.3,860654.56666667,887198.64444444,569000000,551000000,569000000,551000000,2.15315484,2.51785043,United States,2.80869565,1.00700701,,0,0,,-35.5,132.60869565,-6.14035088,253000000,-34.11458333,22.17792908,4276060000.000001,-76.04454685,0.3119,0.61,659.36139332,16.25942685,0.3542,-69.62003602,0.451367,53.47900091,51.67047875,50.44631131,44.65898144,-6.89655172,22.56267409,20.28169014,-13.2231405,-30,-24.8434238,60.66852368,61.07042254,-9.32556203,1089000000,302000000,13.96226415,-1.6286645,-9.06040268,49.28151923,95000000,-77.55102041,33000000,671.42857143,11.11111111,-71.53846154,1.83844011,2.08450704,7.01949861,7.38028169,21.37989678,24.14875206,15.73146667,3.19060732,3.21584847,1,2023-05-04,75.4847986,73.02596432,17.43732591,17.29577465,1.90672507,15.84582441,5.17482517,-6.36411059,256428.57142857,5.30973451,-4.03225806,-7.64828304,99353093.1,53.404,52.766,50.428,43.7135,-6.77731674,1986000000,-1.78041543,4.80211082,11.36363636,1006000000,646000000,1.41287284,15.97845601,1764000000,1756000000,1795000000,101100000,2023-08-03,2.78719397,1.72612492,1.9694023,54.08,51.79200215,59.6722271,2.36397749,39.8974359,51.9115,47.6254,38.2029,3.94366197,0,48.31196122,52.88272664,0.3198
ISEE,"IVERIC bio, Inc.",39.95,0.37688442,0.15,Buy,10999110,439414444.50000006,5512174750,,-1.7606,163,Health Technology,Pharmaceuticals: Generic,39.99,36.15,1.9189477,39.99,27.405,45.74972638,1301.75438596,39.99,18.275,114.0943194,39.99,9.39,80,0.9059,8189739,4887923.3,4995067.11666667,4131387.42222222,646835000,599921000,476304000,467572000,1.55058465,0.37688442,United States,0.20492992,15.53164525,,0,0,,-65.42129396,-17.25875415,-112.90946348,-228890000,-86.83525292,,2833170000,-36.11457036,-1.5302,-0.495,-11.84461898,-81.18982118,-1.7606,-55.26942411,-0.50311,39.71524087,39.04899603,38.45238349,32.88382887,-66.30307319,,,-2.616596,-35.07494419,-65.93831414,,,-253.84615385,-138000,-70000,-20.68965517,-233.33333333,-297.87234043,71.27469444,-502160000,-61.72525803,-185211000,-22.29559269,-109.14118601,-82.31517303,,,,,10.2098188,11.49388911,,,,15.53164525,2023-05-10,72.00322927,69.05351599,,,-46.14454639,-55.02443841,-49.12095129,,0,,,,127948969.617,39.718,39.483,38.72,31.3558,71.26218031,613407000,-8.01052153,73.91502814,6123.29726289,611543000,97761000,-0.00715981,7195.59701493,132166000,136361000,0,137977000,2023-08-02,0.47678795,1.01821922,0.35627258,39.93,39.14746455,90.14754879,1.52477764,262.52268603,39.0115,38.0166,26.09255,,0,36.84138654,39.4844267,-1.5302
THO,"Thor Industries, Inc.",103.33,1.85312962,1.88,Buy,592061,61177663.13,5508333731,9.91422321,10.4765,32000,Consumer Durables,Recreational Products,105.15,91.69,1.6694014,105.15,74.495,32.1186549,3.78666131,105.36,74.495,12.12022569,105.36,67.09,161.48,0.555564,542767.2,700219.6,578779.63333333,647158.26666667,311690000,353226000,311690000,353226000,-0.16425121,1.85312962,United States,0.44876779,1.79290978,4.87804878,1.72,0.45,1.7419916,59.60885586,137.98681901,-54.20413516,1067425999.9999998,-39.52394253,6.4716849,5652600000,73.74848096,20.5885,2.24,345.74721781,-64.51117827,10.4224,-46.74759985,0.8796,102.29411555,98.03454187,95.23555152,87.97751274,88.08038285,4.58479604,4.95452543,417.97069454,-16.49726622,-21.52655846,18.31778342,16.17665422,70.22475463,2988093000,396834000,23.80132339,-53.72311582,-26.26194797,70.03133512,1393332000,72.42798603,1137804000,345.78655835,-65.31571523,-48.03553541,6.97503299,4.62862792,9.39536951,6.49436168,1.54373877,1.41533385,9.19668322,0.45565201,0.35006438,0.70909017,2023-06-06,69.45281861,69.33667768,0.23906783,,7.38975787,15.42296883,10.24054895,32.43502271,509766.40625,24.75608031,-37.13109367,-24.11544911,50877026.2308,102.476,101.888,93.74633333,85.7476,11.3320413,7553959000,3.30963244,-2.34685541,9.28672438,3084773000,1746558000,-6.21711802,-15.39810012,3807478000,3655683000,16312525000,53308200,2023-09-27,2.31454006,2.33340589,1.79803863,102.62333333,98.31043941,35.39046122,0.07748184,25.33964095,98.562,88.3434,84.2443,5.78286193,-94944000,91.58885676,101.1702791,20.6743
DDS,"Dillard's, Inc.",333.58,2.92819896,9.49,Buy,164023,54714792.34,5498763188,6.80472769,49.0218,29900,Retail Trade,Department Stores,352.87,316.2527,1.7452463,352.87,272.58,7.39512572,264.2100666,417.86,272.58,-0.8235469,417.86,193,417.86,0.307289,104679.3,140541.46666667,156188.93333333,152981.6,809233000,955098000,660331000,856734000,2.23734216,2.92819896,United States,0.32924176,2.10213497,14.28571429,0.8,0.2,0.23982254,-0.17632494,-16.00053865,-16.93853148,1251497000,-13.76396559,4.07338027,4672880000,21.30771012,50.8084,11.77,-29.93324385,-13.39565001,49.0218,0.15506917,4.349505,329.48155124,325.72474579,322.09617706,319.05445455,-29.63542839,11.83905869,10.60682043,-31.82242017,-26.42140468,-39.89012902,40.36721284,39.6990771,5.48676064,2824177000,676899000,-14.27317629,-7.92193553,-3.80080014,37.97952086,-400940000,3.38143919,891637000,-30.32676349,-19.75284058,-11.85266294,12.7445626,12.08567197,16.10429354,15.26496527,3.57547212,3.26697912,7.67533358,0.81410885,0.8367375,0.91802984,2023-05-11,58.17138154,56.52827319,,,22.73411254,52.70296955,39.25357636,5.61493068,233987.12374582,-25.36846243,-1.75768909,0.83710518,8488723.6548,329.632,328.007,321.74,318.1694,2.57561337,3749029000,12.61219831,2.46585773,-8.79013287,2503195000,554158000,-0.19127553,-8.54422128,1730512000,2065895000,6996215000,16484133,2023-08-10,3.42545017,3.06137427,3.02983714,330.92333333,332.54712204,3.23718742,2.25928083,57.4679003,331.3205,308.5784,326.742,15.05049397,-271313000,318.47285142,328.69406241,50.8084
TNET,"TriNet Group, Inc.",92.52,1.64798945,1.5,Neutral,177540,16426000.8,5497069685,16.73358654,5.5704,3600,Commercial Services,Miscellaneous Commercial Services,106.57,90.55,1.0287535,111.85,79,12.4453087,67.54798986,111.85,72.96,25.70652174,111.85,60.605,111.85,11.1,257632.1,412479.03333333,401248.38333333,381610.22222222,1693000000,1812000000,1507000000,1612000000,-2.57976203,1.64798945,United States,1.02181818,1.17628635,,0,0,,12.85988484,125,-14.09090909,557000000,-5.27210884,8.12938902,3867600000,9.95282271,5.5469,2.49,182.00723327,-1.30193029,5.529,-3.83344349,1.343516,92.8758738,94.64646177,94.35782899,88.60661291,173.82198953,10.7062436,4.60004071,-119.02748414,-143.47826087,-60.69565217,21.59672467,21.18868309,18.53932584,1055000000,298000000,39.25233645,-4.48717949,8.21205821,28.27220627,-969000000,5.0295858,355000000,172.91666667,-10.2739726,-10.96605744,7.26714432,6.94076939,10.21494371,9.44433137,7.22917549,6.67522835,24.56283186,1.12990026,1.21213511,1.17628635,2023-04-26,37.6755399,44.13311248,1.49437052,1.50620802,9.82708934,44.86842105,26.28131021,7.59911894,1356944.44444444,1.63132137,2.29885057,4.5764155,55244271.0945,93.186,93.972,95.37566667,87.8809,4.0495618,3736000000,8.51002033,16.60424469,0.91407678,2629000000,843000000,52.7173913,51.07526882,2668000000,2911000000,4885000000,59414900,2023-07-25,2.6228603,2.03332985,2.01054648,91.99833333,99.99734989,34.86880466,-1.9499788,14.5474805,96.7565,93.8962,79.4483,9.4239772,0,92.77019957,93.88370656,5.6349
ADT,ADT Inc.,6.34,2.25806452,0.14,Buy,2226100,14113474,5495760872,212.04013378,0.0346,22000,Commercial Services,Miscellaneous Commercial Services,6.445,5.79,1.2615739,7.0859,4.89,-9.29899857,-26.19324796,9.84,4.89,-33.61256545,10.095,4.89,17.21,3.405,2138767.2,3426608.36666667,3429732.71666667,3298731.24444444,373580000,303552000,373580000,303552000,5.14096186,2.25806452,United States,3.01025577,0.81287568,0,0.14,0.035,2.208202,23.61030325,0.15548267,15.81457673,2681341000,22.9179044,5.65753475,16246400000,145.02300799,0.1859,0.12,-160.5893186,-284.48598131,0.0299,109.9137931,0.06209,6.18144516,6.08605761,6.10078506,6.66883513,24.12554127,15.27089383,15.1180314,-75.81467963,0.4314379,39.38590246,39.0740402,40.92566702,45.61795265,2498906000,668614000,1.26648613,28.10734274,45.86218155,42.37772941,9674019000,150.6478493,172618000,-159.40264901,-273.68186659,112.77565532,2.69913421,0.47709275,11.4437924,14.04743539,1.693159,1.76294751,5.89902237,0.89181605,0.96142555,0.61328528,2023-05-02,68.18996642,58.24035922,,,0.17842346,0.93504072,0.23796816,20.50454569,290695.90909091,-1.98455927,4.37657429,16.5004797,316759440.541,6.17,6.058,6.039,6.6682,5.79172293,17545697000,-1.83030942,3.12032227,1.4682318,1624567000,9977571000,0.03472993,-0.19143302,14439722000,14231171000,6395310000,921583525,2023-08-03,3.93442623,2.98772856,3.47904315,6.26,6.17066726,-30.7860262,4.96688742,-4.66165414,6.088,6.0336,7.73225,0.56380876,-127125000,6.22478037,6.11780843,0.1911
SGRY,"Surgery Partners, Inc.",43.44,2.23582019,0.95,Strong Buy,680536,29562483.84,5494146341,,-0.9167,12200,Health Services,Hospital/Nursing Management,45.79,38.575,2.2571058,45.79,33.95,20.80088988,180.25806452,45.79,28.98,45.23570712,45.79,20.46,69.58,4,681029.4,788720.13333333,687207.9,668048.16666667,282900000,245500000,282900000,245500000,-3.44521005,2.23582019,United States,1.4783894,1.82887813,,0,0,,18.99179367,-32.15158924,6.83349374,514600000,15.92701059,18.41342079,8297250000,47.03416288,-0.5938,0.08,13.40879408,-247.11538462,-0.9167,-70.35866939,0.083585,43.03222895,41.96360514,41.07323499,37.30568994,165.08474576,3.07958886,2.56007358,423.87096774,-18.50649351,20.57761733,18.1191667,17.74422259,17.19307183,460100000,100300000,-35.16483516,2.97741273,12.32411451,44.48612349,2655100000,32.75862069,-54600000,-6.41025641,-304.09836066,-143.23607427,-2.15019887,-3.51435251,14.09443547,13.73165217,2.73833403,2.80036384,81.42138683,2.08444742,1.57302992,1.67775205,2023-05-01,57.7531724,59.64890415,,,-1.41809972,-5.87274649,-1.98917559,14.12071368,208139.3442623,-5.78418894,11.7410265,13.01052449,66651481.84500001,42.87,43.429,40.60066667,36.6589,9.76982015,6643300000,-2.99061053,5.62524843,-11.07300046,868900000,2900600000,-0.99327576,-14.7007793,3565200000,3355000000,2539300000,126477000,2023-08-02,3.30578512,3.4369489,3.11071411,43.18,41.77184202,52.3141655,-2.5790536,42.47294195,42.025,38.9704,32.2935,2.52174913,0,39.66835195,42.87471935,-0.5938
AMG,"Affiliated Managers Group, Inc.",152.08,1.19776417,1.8,Strong Buy,115557,17573908.56,5490375003,5.77002607,30.2624,3950,Finance,Investment Managers,153.73,141.82,1.6450353,153.73,136,9.86851611,1.95762939,180.63,132.4,-10.48852266,180.63,108.12,230.63,8.916711,172737.3,212926.96666667,218755.41666667,255332.2,1146100000,1290500000,429200000,832800000,1.46107145,1.19776417,United States,0.77505425,,0,0.04,0.01,0.02630195,-0.53985392,-21.80579216,-28.64360668,866100000,-11.80244399,9.48675096,8408660000,94.50085121,25.3633,4.18,-80.03368242,0.87701467,26.3569,100.25909098,4.27,149.95381944,147.74584906,146.88318888,146.24494799,-1.67383292,53.95634954,59.91241515,-52.17030114,61.2745098,11.01103538,97.16019213,97.03087366,-2.29227575,2306000000,501200000,-11.63610719,-15.23761204,-7.84044589,47.32698901,1245400000,102.56319604,1145900000,-82.70763692,-7.87671233,101.8686599,48.28094716,49.67374644,36.74896773,34.95949201,1.68543609,1.67795102,4.43534245,2.65732078,3.13976574,,2023-05-01,65.02373404,60.48714234,,,12.98821751,38.18741899,20.52195938,-1.61664732,600860.75949367,-11.3129928,-14.8032274,-7.19743152,35556508.5967,149.748,148.511,146.61133333,145.5455,0.05182281,8895800000,0.1666479,3.79194474,2.47621868,,2535900000,-8.40497002,-1.6292331,4240000000,4143200000,2373400000,36101900,2023-07-31,2.47983468,1.94499931,2.43322375,151.94,147.69168862,-5.5051572,1.45430287,24.80919163,147.758,144.7044,146.2711,74.68797898,-1600000,146.11599542,148.94672894,29.7636
X,United States Steel Corporation,24.24,0.62266501,0.15,Buy,5412968,131210344.32,5489271782,3.59825431,7.4918,22740,Non-Energy Minerals,Steel,25.465,21.99,2.156913,26.76,20.4,-6.73335898,-31.71830986,31.55,20.4,-12.74298056,31.55,16.92,196,4.54,6502867.9,6920772.06666667,6857006.03333333,7097865.97777778,3508000000,2841000000,3508000000,2841000000,-3.07876849,0.62266501,United States,0.40137837,1.87995019,150,0.2,0.05,0.82508254,-31.11926606,78.4,-65.69230769,2922000000,-53.03005948,2.35327576,8106370000,-38.45466456,9.1601,0.77,8.59792076,-74.29758936,6.7366,-60.95358435,1.808624,24.13163868,23.7851412,23.56692075,24.07629789,-46.20390456,8.23412228,3.72104485,-550.80645161,-232.46445498,-79.45019053,15.88957928,12.20305569,-33.63708399,3350000000,316000000,128.98550725,-74.05582923,-57.60273973,62.07935094,1294000000,-39.53042645,2524000000,14.36781609,-77.43764172,-62.9204431,11.97173078,9.07343519,14.05397714,10.38935436,0.54182466,0.53438258,8.26558315,0.30756606,0.31843585,1.24707347,2023-04-27,53.66538239,55.44649197,,,9.49850377,18.41,13.13124108,3.12056738,927132.80562885,3.23549804,-15.07604563,-7.90250102,223424352.735,24.132,24.37,23.16933333,24.7333,9.21643467,19540000000,0.4214205,1.64377861,1.12607099,7548000000,4135000000,0.09682885,-0.60096154,9147000000,9145000000,21083000000,226455000,2023-07-27,2.51387721,2.83224786,3.60889018,24.1326,23.79264351,-4.18972332,-3.69487485,34.74152307,23.8445,22.6252,24.4468,11.73484475,0,23.57492371,24.10793557,10.2192
PVH,PVH Corp.,86.98,3.93117457,3.29,Strong Buy,1075770,93570474.6,5455117157,27.53577308,3.2172,31000,Consumer Non-Durables,Apparel/Footwear,87.77,80.15,1.9874766,89.92,75.58,-0.16069789,-40.62393337,94.51,69.37,7.96921549,94.51,43.49,169.22,0.375,858550.1,1151436.3,958172.41666667,1032141.98888889,551400000,373800000,550700000,373800000,2.36554078,3.93117457,United States,0.73882257,1.39938236,300,0.15,0.0375,0.17245345,-6.24171023,-32.7540811,-4.38038188,1135900000,-8.9677833,7.80774466,8862640000,-77.14423774,3.0272,2.25,-1.63957013,10.54506039,3.1588,-77.21991851,1.767465,85.10948312,83.97006045,83.81800296,81.85990263,-131.23366115,-2.78030186,-0.31348654,-160.70127505,62.5351321,-104.14175295,56.46262273,56.30174184,-4.32978464,5095300000,1245500000,-9.51689066,0.42735043,-4.46525567,54.67076279,3413700000,-78.95621128,200400000,-1.94664744,2.17881292,-79.37087773,2.22069546,2.24407797,9.97539948,9.25999514,1.08812608,1.06533017,,0.60966841,0.63807052,0.68237209,2023-05-31,64.81207056,57.87356068,0,0,1.73905605,3.91153354,2.37790293,-1.42549729,291103.22580645,-13.2920802,1.65826542,-1.50792011,62405510.5915,85.25,84.209,83.54633333,82.5449,-5.06985674,11491200000,-2.35463066,-3.34838889,-2.84341007,3353200000,3787500000,-1.38259647,-0.2764613,6755600000,6364800000,9024200000,62716900,2023-08-30,4.16940446,2.89709203,3.62220691,85.955,83.61584857,20.83912198,2.20916569,47.97550187,83.5145,83.6752,74.2628,4.15590436,-10100000,83.5650079,84.48078927,3.0502
POST,"Post Holdings, Inc.",85.42,-1.32840476,-1.15,Sell,354965,30321110.3,5444681254,13.55937584,6.7181,10420,Consumer Non-Durables,Food: Specialty/Candy,88.42,83.98,0.505191,92.85,83.78,-4.66517857,42.9930525,98.84,83.78,-10.1409636,98.84,80.39,98.84,15.515705,418529.2,420813.86666667,428862.3,427936.44444444,684900000,848400000,590100000,496100000,-1.41950375,-1.32840476,United States,1.68102505,2.73393201,,0,0,,-3.27682186,1.11065405,49.96949359,916600000,-1.15388763,11.73465116,11215800000,373.63287371,12.0909,1.1,-41.04675306,-90.21299862,6.2997,-17.30506695,0.96,86.19770318,86.36567143,86.54230448,87.81429547,-67.95872137,2.17562209,2.43553464,-57.82608696,322.98850575,-58.85038947,21.54771671,22.91660043,2.46241365,1260800000,390800000,3.05907173,29.92021277,-2.30430363,45.38964604,4989800000,353.86922615,756600000,-41.13166485,-89.6617619,-15.50158395,12.56152584,6.36068805,6.56788351,8.60544975,1.54092016,1.56771714,36.63246736,0.89219643,0.91533942,1.97152021,2023-05-04,39.02741416,43.96852852,0.32301066,,3.45696079,11.51449745,4.2355432,17.47746301,561535.50863724,3.42207751,14.91097397,-0.76670663,52306528.3422,86.53,86.277,86.178,88.1728,-9.02553694,11316800000,-0.33641568,-4.34378355,-7.22068357,2131100000,5838200000,-0.84410401,-4.40150647,7902400000,7522300000,5851200000,63740100,2023-08-03,2.55161896,1.54071481,1.65860952,86.025,86.3883499,-5.14158801,-1.24855491,1.59372027,86.434,87.1752,88.9637,8.88842962,0,86.99777044,86.27993727,12.4236
BFAM,Bright Horizons Family Solutions Inc.,94.15,1.69583063,1.57,Buy,356304,33546021.6,5442925927.999999,79.35772084,1.1883,29100,Commercial Services,Miscellaneous Commercial Services,95.53,87.66,1.3596443,95.53,71.66,23.21685643,-11.74540682,95.53,71.06,33.13065611,95.53,54.19,182.5,27.5,360935.7,418545.56666667,453916.86666667,446448.42222222,57437000,74169000,39736000,57369000,1.8388318,1.69583063,United States,1.73903863,0.47104636,,0,0,,-9.38337928,-26.35531612,16.37761884,189742000,-13.80417846,38.40840156,6287850000,18.60043197,1.3728,0.49,-55.04645947,-56.85731857,1.1864,-13.19236116,0.599181,92.651105,91.17716557,90.14224986,84.14386788,-27.08017687,5.83596925,5.62676351,36.44248543,2.16553457,-24.8621158,18.51048782,17.70117955,8.24291432,374002000,91816000,8.94808662,18.30434222,4.24448265,51.45068956,1844761000,14.45961741,80298000,-54.92095302,-58.09356241,-16.14728127,3.97419038,3.26784893,4.26387302,3.87314282,5.01322661,4.92145278,45.68482774,2.57057722,2.72552849,0.47104636,2023-05-02,69.51486376,62.81274412,,,1.86694352,6.06973179,2.42316786,15.1073288,69432.54295533,4.54825295,20.24221942,15.8261712,57103706.53439999,92.48,91.369,90.19,83.0839,12.32011565,3805351000,-6.92561217,5.87703871,10.2278028,371364000,1918930000,-2.39797444,8.5077352,3008052000,2701908000,2020487000,57811200,2023-08-03,2.05818966,1.79181517,1.81496025,93.81333333,92.10285347,46.69679028,1.94910666,10.23299379,91.9995,88.1324,75.3173,5.00514741,0,88.04879356,92.04059463,1.3763
MSM,"MSC Industrial Direct Company, Inc.",96.82,1.43530644,1.37,Strong Buy,538594,52146671.08,5426963971,15.09157509,6.4361,6994,Distribution Services,Wholesale Distributors,98.37,92.01,0.8713647,98.37,85.5801,13.33255297,16.03547459,98.37,76.7478,20.70814113,98.37,71.325,105.7,7.5,525003.9,447869.73333333,389282.71666667,386668.88888889,43537000,58428000,43537000,58428000,1.61628883,1.43530644,United States,0.35304044,1.92577197,0,3,0.79,3.2637885,31.28622685,15.0746194,-0.63966937,707544000,35.41252799,8.34943264,5733460000,56.78450438,6.0627,1.74,19.93348429,-4.57718725,6.4155,19.07236586,1.623283,95.75838595,95.36403307,94.7444127,90.37150821,-1.01505676,5.47028313,15.06193811,-60.34551615,85.12125847,234.89759241,42.20729041,41.33191828,16.85267882,1558248000,428937000,8.12765475,4.32641208,12.99390309,43.99733618,467341000,56.65054609,339786000,20.26787971,-4.49240896,19.28982821,9.20357118,9.00293437,12.87312498,12.75272854,4.0058354,3.6440677,9.03328181,1.36058731,1.46978174,0.8622905,2023-06-29,60.98996481,58.32166777,0,0,13.98232451,25.83233557,20.07058302,13.83404292,527865.74206463,9.6535889,10.0028271,14.15174028,45939660.463,95.524,95.629,94.911,89.1154,10.85647908,2526679000,0.08809822,-3.53676033,2.91282333,1316217000,525769000,-14.5724471,-38.14962603,1367131000,1024133000,3691893000,56052110,2023-10-31,2.71555368,1.63463173,2.08883891,96.22333333,96.13272901,18.36185819,1.65896682,30.3973064,96.029,93.4354,85.12395,11.96568342,-167376000,93.30998906,95.67859216,6.0919
